observation_id,timestamp,source,airline,origin,destination,flight_date,booking_date,fare_class,fare_type,base_fare,taxes,fees,total_fare,currency,stops,duration,baggage,availability
OBS000142,2026-01-16T00:00:00,airline_site,IndiGo,BLR,HYD,2026-01-21,2026-01-16,Economy,NonRefundable,5299.5,635.94,212.4,6147.84,INR,1,4.21,15kg,True
OBS000143,2026-01-20T00:00:00,goibibo,AirIndia,BLR,HYD,2026-01-25,2026-01-20,Economy,Refundable,5167.37,620.08,302.97,6090.42,INR,0,2.69,25kg,False
OBS000144,2025-10-25T00:00:00,cleartrip,Vistara,BLR,HYD,2026-01-03,2025-10-25,Economy,NonRefundable,4379.44,525.53,320.48,5225.45,INR,0,4.01,25kg,True
OBS000145,2026-01-21T00:00:00,mmt,AirIndia,BLR,HYD,2026-01-26,2026-01-21,PremiumEconomy,Refundable,5037.16,604.46,200.25,5841.87,INR,0,3.03,20kg,False
OBS000146,2026-01-06T00:00:00,airline_site,IndiGo,BLR,HYD,2026-01-26,2026-01-06,PremiumEconomy,NonRefundable,4615.65,553.88,182.44,5351.97,INR,1,2.93,20kg,True
OBS000147,2025-12-31T00:00:00,cleartrip,AirIndia,BLR,HYD,2026-01-05,2025-12-31,Economy,Refundable,4962.98,595.56,320.03,5878.57,INR,1,2.86,15kg,True
OBS000148,2026-01-15T00:00:00,mmt,Vistara,BLR,HYD,2026-01-17,2026-01-15,Economy,NonRefundable,5086.33,610.36,226.03,5922.72,INR,0,3.99,20kg,True
OBS000149,2026-01-01T00:00:00,airline_site,Akasa,BLR,HYD,2026-01-21,2026-01-01,Economy,Refundable,4546.68,545.6,303.61,5395.89,INR,0,3.37,25kg,True
OBS000150,2026-01-07T00:00:00,airline_site,IndiGo,BLR,HYD,2026-01-27,2026-01-07,Economy,NonRefundable,5138.24,616.59,160.3,5915.13,INR,0,3.73,20kg,True
OBS000151,2025-12-07T00:00:00,mmt,SpiceJet,BLR,HYD,2026-01-16,2025-12-07,PremiumEconomy,NonRefundable,4117.22,494.07,225.52,4836.81,INR,0,3.47,15kg,False
OBS000152,2026-01-04T00:00:00,cleartrip,Akasa,BLR,HYD,2026-01-14,2026-01-04,Economy,NonRefundable,4744.75,569.37,266.11,5580.23,INR,0,3.62,20kg,False
OBS000153,2025-10-27T00:00:00,goibibo,IndiGo,BLR,HYD,2026-01-05,2025-10-27,PremiumEconomy,NonRefundable,4299.46,515.94,229.78,5045.18,INR,0,1.66,15kg,True
OBS000154,2025-11-04T00:00:00,mmt,AirIndia,BLR,HYD,2026-01-13,2025-11-04,PremiumEconomy,NonRefundable,4971.37,596.56,303.84,5871.77,INR,0,3.72,20kg,False
OBS000155,2026-01-11T00:00:00,goibibo,AirIndia,BLR,HYD,2026-01-16,2026-01-11,Economy,NonRefundable,5068.06,608.17,248.31,5924.54,INR,0,1.37,20kg,False
OBS000156,2025-12-21T00:00:00,airline_site,SpiceJet,BLR,HYD,2026-01-10,2025-12-21,Economy,NonRefundable,4628.66,555.44,152.04,5336.14,INR,0,3.72,20kg,True
OBS000157,2026-01-12T00:00:00,airline_site,SpiceJet,BLR,HYD,2026-01-13,2026-01-12,PremiumEconomy,NonRefundable,5264.99,631.8,288.31,6185.1,INR,0,1.62,15kg,False
OBS000158,2025-11-03T00:00:00,cleartrip,AirIndia,BLR,HYD,2026-01-12,2025-11-03,Economy,NonRefundable,4521.93,542.63,396.7,5461.26,INR,0,1.35,15kg,True
OBS000159,2026-01-07T00:00:00,cleartrip,AirIndia,MAA,DEL,2026-01-17,2026-01-07,PremiumEconomy,NonRefundable,5252.18,630.26,184.95,6067.39,INR,0,2.87,25kg,False
OBS000160,2026-01-03T00:00:00,airline_site,Vistara,MAA,DEL,2026-01-23,2026-01-03,PremiumEconomy,Refundable,5116.34,613.96,224.95,5955.25,INR,1,3.13,25kg,True
OBS000161,2026-01-10T00:00:00,mmt,IndiGo,MAA,DEL,2026-01-20,2026-01-10,PremiumEconomy,Refundable,4718.86,566.26,393.01,5678.13,INR,1,1.69,25kg,True
OBS000162,2025-12-13T00:00:00,airline_site,AirIndia,MAA,DEL,2026-01-02,2025-12-13,Economy,NonRefundable,5026.48,603.18,387.05,6016.71,INR,0,2.58,20kg,True
OBS000163,2025-12-25T00:00:00,airline_site,AirIndia,MAA,DEL,2026-01-14,2025-12-25,Economy,NonRefundable,4629.68,555.56,368.2,5553.44,INR,1,2.93,20kg,True
OBS000164,2025-12-26T00:00:00,cleartrip,Vistara,MAA,DEL,2026-01-15,2025-12-26,PremiumEconomy,Refundable,3702.26,444.27,235.58,4382.11,INR,0,2.12,20kg,True
OBS000165,2025-11-01T00:00:00,cleartrip,SpiceJet,MAA,DEL,2026-01-10,2025-11-01,PremiumEconomy,NonRefundable,4443.43,533.21,326.25,5302.89,INR,0,1.6,25kg,False
OBS000166,2025-11-04T00:00:00,mmt,Vistara,MAA,DEL,2026-01-13,2025-11-04,Economy,NonRefundable,4741.2,568.94,236.28,5546.42,INR,0,2.34,20kg,True
OBS000167,2026-01-14T00:00:00,cleartrip,AirIndia,MAA,DEL,2026-01-24,2026-01-14,Economy,Refundable,4933.91,592.07,217.78,5743.76,INR,0,1.37,25kg,True
OBS000168,2026-01-19T00:00:00,goibibo,Vistara,MAA,DEL,2026-01-21,2026-01-19,PremiumEconomy,Refundable,6090.73,730.89,163.12,6984.74,INR,0,1.22,25kg,True
OBS000169,2025-12-05T00:00:00,mmt,Vistara,MAA,DEL,2026-01-14,2025-12-05,PremiumEconomy,NonRefundable,5181.74,621.81,269.36,6072.91,INR,0,4.2,15kg,True
OBS000170,2025-12-09T00:00:00,airline_site,AirIndia,MAA,DEL,2026-01-18,2025-12-09,PremiumEconomy,Refundable,4209.44,505.13,330.78,5045.35,INR,0,4.49,20kg,False
OBS000171,2025-11-27T00:00:00,airline_site,Vistara,MAA,DEL,2026-01-06,2025-11-27,Economy,NonRefundable,5301.98,636.24,369.19,6307.41,INR,0,2.7,25kg,False
OBS000172,2025-10-27T00:00:00,cleartrip,AirIndia,MAA,DEL,2026-01-05,2025-10-27,Economy,NonRefundable,4309.22,517.11,276.05,5102.38,INR,0,3.61,25kg,True
OBS000173,2026-01-21T00:00:00,mmt,AirIndia,MAA,DEL,2026-01-23,2026-01-21,PremiumEconomy,NonRefundable,5697.5,683.7,223.76,6604.96,INR,0,1.49,25kg,True
OBS000174,2026-01-04T00:00:00,mmt,IndiGo,MAA,DEL,2026-01-06,2026-01-04,PremiumEconomy,NonRefundable,5347.61,641.71,269.36,6258.68,INR,0,2.67,20kg,True
OBS000175,2025-12-21T00:00:00,mmt,IndiGo,MAA,DEL,2026-01-10,2025-12-21,Economy,NonRefundable,4493.74,539.25,313.42,5346.41,INR,0,1.73,25kg,True
OBS000176,2026-01-22T00:00:00,cleartrip,Vistara,MAA,DEL,2026-01-23,2026-01-22,Economy,Refundable,5316.74,638.01,309.68,6264.43,INR,0,2.78,20kg,True
OBS000177,2025-12-05T00:00:00,mmt,AirIndia,MAA,DEL,2026-01-14,2025-12-05,Economy,NonRefundable,4115.86,493.9,284.38,4894.14,INR,0,1.46,25kg,True
OBS000178,2025-10-24T00:00:00,mmt,Akasa,MAA,DEL,2026-01-02,2025-10-24,Economy,Refundable,4379.27,525.51,286.91,5191.69,INR,0,4.02,20kg,True
OBS000179,2026-01-20T00:00:00,goibibo,IndiGo,MAA,DEL,2026-01-22,2026-01-20,PremiumEconomy,Refundable,5211.91,625.43,374.72,6212.06,INR,1,2.71,15kg,False
OBS000180,2025-11-13T00:00:00,airline_site,SpiceJet,MAA,DEL,2026-01-22,2025-11-13,PremiumEconomy,Refundable,4094.65,491.36,227.04,4813.05,INR,0,3.11,15kg,False
OBS000181,2025-12-03T00:00:00,airline_site,SpiceJet,MAA,DEL,2026-01-12,2025-12-03,Economy,NonRefundable,5566.24,667.95,383.65,6617.84,INR,1,1.79,15kg,False
OBS000182,2026-01-02T00:00:00,goibibo,SpiceJet,MAA,DEL,2026-01-12,2026-01-02,Economy,Refundable,5250.5,630.06,262.13,6142.69,INR,0,1.59,25kg,False
OBS000183,2026-01-15T00:00:00,airline_site,Vistara,MAA,DEL,2026-01-17,2026-01-15,PremiumEconomy,NonRefundable,5271.7,632.6,150.87,6055.17,INR,1,3.92,15kg,False
OBS000184,2026-01-10T00:00:00,airline_site,IndiGo,MAA,DEL,2026-01-12,2026-01-10,PremiumEconomy,Refundable,5014.73,601.77,218.91,5835.41,INR,0,1.88,15kg,True
OBS000185,2025-12-26T00:00:00,airline_site,SpiceJet,MAA,DEL,2026-01-15,2025-12-26,PremiumEconomy,Refundable,4159.13,499.1,211.18,4869.41,INR,0,3.69,15kg,True
OBS000186,2026-01-12T00:00:00,cleartrip,Akasa,MAA,DEL,2026-01-17,2026-01-12,PremiumEconomy,Refundable,4379.08,525.49,208.54,5113.11,INR,0,4.09,25kg,True
OBS000187,2026-01-09T00:00:00,mmt,SpiceJet,MAA,DEL,2026-01-14,2026-01-09,PremiumEconomy,Refundable,5028.82,603.46,297.92,5930.2,INR,0,4.31,25kg,False
OBS000188,2026-01-06T00:00:00,goibibo,SpiceJet,MAA,DEL,2026-01-26,2026-01-06,Economy,NonRefundable,4956.79,594.81,229.68,5781.28,INR,1,1.81,25kg,False
OBS000189,2025-10-30T00:00:00,goibibo,IndiGo,MAA,DEL,2026-01-08,2025-10-30,PremiumEconomy,NonRefundable,4612.73,553.53,186.09,5352.35,INR,0,2.48,20kg,True
OBS000190,2025-12-02T00:00:00,goibibo,Vistara,MAA,DEL,2026-01-11,2025-12-02,Economy,Refundable,5205.66,624.68,169.77,6000.11,INR,0,2.09,25kg,True
OBS000191,2026-01-27T00:00:00,mmt,SpiceJet,MAA,DEL,2026-01-28,2026-01-27,Economy,NonRefundable,5657.29,678.87,331.08,6667.24,INR,0,4.36,15kg,True
OBS000192,2025-11-28T00:00:00,goibibo,AirIndia,MAA,DEL,2026-01-07,2025-11-28,Economy,NonRefundable,5067.64,608.12,179.33,5855.09,INR,0,3.02,20kg,False
OBS000193,2025-12-26T00:00:00,goibibo,SpiceJet,MAA,DEL,2026-01-15,2025-12-26,Economy,NonRefundable,4319.15,518.3,239.91,5077.36,INR,0,4.22,20kg,True
OBS000194,2025-12-13T00:00:00,mmt,IndiGo,DEL,MAA,2026-01-02,2025-12-13,PremiumEconomy,NonRefundable,4170.09,500.41,366.02,5036.52,INR,0,1.7,20kg,True
OBS000195,2025-12-24T00:00:00,cleartrip,Vistara,DEL,MAA,2026-01-13,2025-12-24,PremiumEconomy,NonRefundable,4621.74,554.61,313.65,5490.0,INR,1,1.76,20kg,True
OBS000196,2025-11-26T00:00:00,mmt,Akasa,DEL,MAA,2026-01-05,2025-11-26,Economy,Refundable,4054.34,486.52,286.64,4827.5,INR,0,4.32,25kg,True
OBS000197,2026-01-24T00:00:00,mmt,IndiGo,DEL,MAA,2026-01-25,2026-01-24,Economy,NonRefundable,4583.2,549.98,207.86,5341.04,INR,0,1.4,25kg,False
OBS000198,2026-01-12T00:00:00,goibibo,IndiGo,DEL,MAA,2026-01-22,2026-01-12,Economy,NonRefundable,5055.31,606.64,153.93,5815.88,INR,0,1.26,25kg,False
OBS000199,2026-01-24T00:00:00,mmt,Akasa,DEL,MAA,2026-01-26,2026-01-24,PremiumEconomy,NonRefundable,5355.23,642.63,187.22,6185.08,INR,0,3.82,15kg,True
OBS000200,2026-01-03T00:00:00,mmt,Vistara,DEL,MAA,2026-01-13,2026-01-03,Economy,Refundable,4783.77,574.05,291.25,5649.07,INR,0,2.54,20kg,False
OBS000201,2025-11-23T00:00:00,goibibo,Vistara,DEL,MAA,2026-01-02,2025-11-23,Economy,Refundable,4630.15,555.62,274.96,5460.73,INR,0,1.9,25kg,False
OBS000202,2026-01-08T00:00:00,cleartrip,Akasa,DEL,MAA,2026-01-09,2026-01-08,Economy,Refundable,5290.08,634.81,381.04,6305.93,INR,0,1.25,15kg,True
OBS000203,2025-11-16T00:00:00,mmt,Akasa,DEL,MAA,2026-01-25,2025-11-16,Economy,NonRefundable,4331.37,519.76,169.23,5020.36,INR,0,2.47,25kg,True
OBS000204,2025-12-17T00:00:00,cleartrip,IndiGo,DEL,MAA,2026-01-26,2025-12-17,Economy,NonRefundable,4067.79,488.14,331.04,4886.97,INR,0,3.97,20kg,False
OBS000205,2026-01-20T00:00:00,goibibo,AirIndia,DEL,MAA,2026-01-25,2026-01-20,PremiumEconomy,NonRefundable,5324.63,638.96,398.15,6361.74,INR,1,1.81,25kg,False
OBS000206,2025-10-25T00:00:00,mmt,IndiGo,DEL,MAA,2026-01-03,2025-10-25,Economy,NonRefundable,4466.22,535.95,304.65,5306.82,INR,0,2.45,25kg,True
OBS000207,2026-01-14T00:00:00,cleartrip,SpiceJet,DEL,MAA,2026-01-24,2026-01-14,PremiumEconomy,NonRefundable,4606.56,552.79,151.3,5310.65,INR,0,1.64,15kg,False
OBS000208,2025-12-26T00:00:00,goibibo,IndiGo,DEL,MAA,2026-01-15,2025-12-26,Economy,Refundable,4567.13,548.06,288.69,5403.88,INR,0,3.03,25kg,True
OBS000209,2026-01-18T00:00:00,mmt,Akasa,DEL,MAA,2026-01-28,2026-01-18,Economy,NonRefundable,5064.54,607.75,344.79,6017.08,INR,0,1.66,20kg,True
OBS000210,2026-01-14T00:00:00,goibibo,Vistara,DEL,MAA,2026-01-16,2026-01-14,PremiumEconomy,NonRefundable,5241.88,629.03,165.82,6036.73,INR,1,3.78,20kg,True
OBS000211,2025-11-29T00:00:00,airline_site,AirIndia,DEL,MAA,2026-01-08,2025-11-29,PremiumEconomy,Refundable,4078.9,489.47,198.89,4767.26,INR,1,2.3,25kg,False
OBS000212,2025-11-17T00:00:00,cleartrip,SpiceJet,DEL,MAA,2026-01-26,2025-11-17,Economy,NonRefundable,4078.76,489.45,232.39,4800.6,INR,0,3.19,25kg,True
OBS000213,2026-01-11T00:00:00,goibibo,Akasa,DEL,MAA,2026-01-16,2026-01-11,Economy,NonRefundable,5187.29,622.47,229.78,6039.54,INR,1,2.12,20kg,True
OBS000214,2025-12-15T00:00:00,mmt,Akasa,DEL,MAA,2026-01-04,2025-12-15,Economy,NonRefundable,4733.74,568.05,199.95,5501.74,INR,0,2.65,20kg,True
OBS000215,2025-11-18T00:00:00,cleartrip,AirIndia,DEL,MAA,2026-01-27,2025-11-18,PremiumEconomy,Refundable,4516.5,541.98,274.83,5333.31,INR,1,3.8,15kg,False
OBS000216,2026-01-10T00:00:00,goibibo,Akasa,DEL,MAA,2026-01-20,2026-01-10,Economy,NonRefundable,4310.55,517.27,295.56,5123.38,INR,0,1.56,15kg,True
OBS000217,2025-11-27T00:00:00,goibibo,Vistara,DEL,MAA,2026-01-06,2025-11-27,PremiumEconomy,Refundable,4068.72,488.25,311.26,4868.23,INR,0,1.53,15kg,True
OBS000218,2026-01-10T00:00:00,mmt,Vistara,DEL,MAA,2026-01-15,2026-01-10,Economy,NonRefundable,4674.43,560.93,247.78,5483.14,INR,0,2.17,15kg,True
OBS000219,2025-12-18T00:00:00,mmt,Akasa,DEL,MAA,2026-01-27,2025-12-18,PremiumEconomy,NonRefundable,4606.13,552.74,263.83,5422.7,INR,1,1.52,25kg,False
OBS000220,2026-01-10T00:00:00,airline_site,IndiGo,DEL,MAA,2026-01-11,2026-01-10,PremiumEconomy,Refundable,5558.29,667.0,225.07,6450.36,INR,0,4.27,25kg,True
OBS000221,2026-01-15T00:00:00,goibibo,AirIndia,DEL,MAA,2026-01-17,2026-01-15,PremiumEconomy,Refundable,4854.62,582.55,256.59,5693.76,INR,0,3.31,20kg,False
OBS000222,2025-11-22T00:00:00,mmt,SpiceJet,DEL,MAA,2026-01-01,2025-11-22,PremiumEconomy,NonRefundable,4312.55,517.51,303.53,5133.59,INR,0,3.53,15kg,True
OBS000223,2025-12-16T00:00:00,mmt,Vistara,DEL,MAA,2026-01-25,2025-12-16,PremiumEconomy,Refundable,4459.78,535.17,175.44,5170.39,INR,1,1.58,25kg,False
OBS000224,2025-12-08T00:00:00,goibibo,Akasa,DEL,MAA,2026-01-17,2025-12-08,PremiumEconomy,Refundable,4295.61,515.47,228.35,5039.43,INR,0,2.36,20kg,True
OBS000225,2025-12-18T00:00:00,airline_site,AirIndia,DEL,MAA,2026-01-27,2025-12-18,PremiumEconomy,Refundable,4332.99,519.96,303.62,5156.57,INR,0,2.21,15kg,True
OBS000226,2026-01-21T00:00:00,goibibo,Akasa,DEL,MAA,2026-01-23,2026-01-21,Economy,NonRefundable,4871.69,584.6,277.71,5734.0,INR,1,1.81,25kg,True
OBS000227,2025-12-27T00:00:00,airline_site,Vistara,BOM,DEL,2026-01-06,2025-12-27,Economy,NonRefundable,4261.58,511.39,360.5,5133.47,INR,0,1.84,20kg,False
OBS000228,2025-12-05T00:00:00,goibibo,SpiceJet,BOM,DEL,2026-01-14,2025-12-05,Economy,Refundable,4274.42,512.93,272.93,5060.28,INR,0,3.83,15kg,True
OBS000229,2025-12-28T00:00:00,goibibo,Akasa,BOM,DEL,2026-01-02,2025-12-28,Economy,Refundable,4668.61,560.23,345.19,5574.03,INR,0,3.76,20kg,True
OBS000230,2025-12-16T00:00:00,mmt,SpiceJet,BOM,DEL,2026-01-25,2025-12-16,Economy,Refundable,4336.46,520.37,260.34,5117.17,INR,0,4.09,15kg,False
OBS000231,2026-01-04T00:00:00,airline_site,AirIndia,BOM,DEL,2026-01-09,2026-01-04,Economy,NonRefundable,4722.77,566.73,366.32,5655.82,INR,1,1.75,15kg,True
OBS000232,2026-01-25T00:00:00,cleartrip,Akasa,BOM,DEL,2026-01-27,2026-01-25,PremiumEconomy,Refundable,4678.91,561.47,351.36,5591.74,INR,0,4.43,20kg,True
OBS000233,2026-01-14T00:00:00,airline_site,AirIndia,BOM,DEL,2026-01-19,2026-01-14,PremiumEconomy,Refundable,5045.17,605.42,375.04,6025.63,INR,0,4.06,15kg,True
OBS000234,2026-01-06T00:00:00,mmt,SpiceJet,BOM,DEL,2026-01-08,2026-01-06,PremiumEconomy,Refundable,4667.67,560.12,327.85,5555.64,INR,0,3.27,20kg,False
OBS000235,2025-11-24T00:00:00,cleartrip,Vistara,BOM,DEL,2026-01-03,2025-11-24,PremiumEconomy,NonRefundable,4225.17,507.02,250.71,4982.9,INR,0,3.12,25kg,True
OBS000236,2026-01-14T00:00:00,cleartrip,IndiGo,BOM,DEL,2026-01-24,2026-01-14,PremiumEconomy,Refundable,3747.42,449.69,308.71,4505.82,INR,1,3.92,20kg,True
OBS000237,2025-11-02T00:00:00,goibibo,Vistara,BOM,DEL,2026-01-11,2025-11-02,Economy,Refundable,3985.09,478.21,182.65,4645.95,INR,0,3.27,20kg,True
OBS000238,2025-10-26T00:00:00,goibibo,IndiGo,BOM,DEL,2026-01-04,2025-10-26,PremiumEconomy,Refundable,4471.93,536.63,189.5,5198.06,INR,0,4.11,20kg,True
OBS000239,2026-01-23T00:00:00,mmt,IndiGo,BOM,DEL,2026-01-28,2026-01-23,PremiumEconomy,NonRefundable,4911.68,589.4,170.61,5671.69,INR,0,2.62,15kg,True
OBS000240,2025-12-30T00:00:00,mmt,Akasa,BOM,DEL,2026-01-01,2025-12-30,Economy,NonRefundable,5004.87,600.58,269.2,5874.65,INR,0,1.23,20kg,True
OBS000241,2026-01-18T00:00:00,airline_site,IndiGo,BOM,DEL,2026-01-28,2026-01-18,Economy,NonRefundable,4179.73,501.57,207.24,4888.54,INR,0,4.11,15kg,False
OBS000242,2025-11-16T00:00:00,mmt,AirIndia,BOM,DEL,2026-01-25,2025-11-16,Economy,Refundable,3722.52,446.7,338.29,4507.51,INR,0,2.65,25kg,True
OBS000243,2025-12-12T00:00:00,mmt,IndiGo,BOM,DEL,2026-01-21,2025-12-12,Economy,Refundable,4265.84,511.9,321.64,5099.38,INR,0,3.15,20kg,True
OBS000244,2026-01-09T00:00:00,mmt,Vistara,BOM,DEL,2026-01-14,2026-01-09,Economy,Refundable,4930.55,591.67,347.77,5869.99,INR,0,3.77,25kg,True
OBS000245,2025-11-19T00:00:00,mmt,SpiceJet,BOM,DEL,2026-01-28,2025-11-19,PremiumEconomy,Refundable,3920.8,470.5,279.44,4670.74,INR,0,2.83,15kg,True
OBS000246,2025-12-07T00:00:00,airline_site,Vistara,BOM,DEL,2026-01-16,2025-12-07,PremiumEconomy,Refundable,3839.48,460.74,298.48,4598.7,INR,1,4.04,25kg,False
OBS000247,2025-12-23T00:00:00,airline_site,IndiGo,BOM,DEL,2026-01-12,2025-12-23,Economy,Refundable,3845.07,461.41,388.61,4695.09,INR,0,1.91,15kg,False
OBS000248,2026-01-12T00:00:00,goibibo,SpiceJet,BOM,DEL,2026-01-17,2026-01-12,PremiumEconomy,Refundable,4048.43,485.81,307.14,4841.38,INR,0,2.12,20kg,True
OBS000249,2026-01-15T00:00:00,airline_site,Vistara,BOM,DEL,2026-01-17,2026-01-15,PremiumEconomy,Refundable,5024.21,602.91,231.69,5858.81,INR,0,2.01,20kg,True
OBS000250,2025-12-26T00:00:00,cleartrip,AirIndia,BOM,DEL,2026-01-15,2025-12-26,Economy,Refundable,4040.59,484.87,302.21,4827.67,INR,0,3.51,15kg,False
OBS000251,2025-12-23T00:00:00,cleartrip,AirIndia,BOM,DEL,2026-01-12,2025-12-23,PremiumEconomy,Refundable,3468.95,416.27,214.81,4100.03,INR,0,2.31,20kg,True
OBS000252,2026-01-16T00:00:00,airline_site,SpiceJet,BOM,DEL,2026-01-17,2026-01-16,PremiumEconomy,NonRefundable,4786.68,574.4,215.74,5576.82,INR,0,2.85,25kg,True
OBS000253,2026-01-10T00:00:00,airline_site,AirIndia,BOM,DEL,2026-01-12,2026-01-10,Economy,Refundable,4798.02,575.76,293.48,5667.26,INR,0,2.01,20kg,True
OBS000254,2026-01-11T00:00:00,airline_site,Akasa,BOM,DEL,2026-01-13,2026-01-11,PremiumEconomy,Refundable,4982.79,597.93,194.74,5775.46,INR,0,2.02,25kg,True
OBS000255,2025-10-31T00:00:00,airline_site,AirIndia,BOM,DEL,2026-01-09,2025-10-31,Economy,Refundable,4348.66,521.84,275.51,5146.01,INR,1,1.43,20kg,True
OBS000256,2025-11-16T00:00:00,airline_site,Akasa,BOM,DEL,2026-01-25,2025-11-16,PremiumEconomy,Refundable,4218.88,506.27,227.67,4952.82,INR,0,1.86,25kg,True
OBS000257,2026-01-04T00:00:00,mmt,Akasa,BOM,DEL,2026-01-24,2026-01-04,Economy,Refundable,4085.54,490.26,392.96,4968.76,INR,0,4.28,15kg,True
OBS000258,2026-01-13T00:00:00,airline_site,Vistara,BOM,DEL,2026-01-18,2026-01-13,Economy,NonRefundable,4974.48,596.94,308.99,5880.41,INR,0,1.54,25kg,True
OBS000259,2026-01-04T00:00:00,cleartrip,IndiGo,BOM,DEL,2026-01-14,2026-01-04,Economy,Refundable,5213.64,625.64,185.59,6024.87,INR,1,3.51,20kg,False
OBS000260,2026-01-23T00:00:00,mmt,SpiceJet,BOM,DEL,2026-01-24,2026-01-23,Economy,Refundable,4612.83,553.54,295.19,5461.56,INR,1,3.39,15kg,True
OBS000261,2026-01-05T00:00:00,cleartrip,Vistara,BOM,DEL,2026-01-10,2026-01-05,PremiumEconomy,NonRefundable,5120.36,614.44,248.24,5983.04,INR,0,1.45,15kg,True
OBS000262,2025-11-16T00:00:00,mmt,IndiGo,BOM,DEL,2026-01-25,2025-11-16,Economy,NonRefundable,3472.2,416.66,296.18,4185.04,INR,1,2.24,15kg,True
OBS000263,2026-01-23T00:00:00,airline_site,AirIndia,BOM,DEL,2026-01-25,2026-01-23,PremiumEconomy,Refundable,4394.43,527.33,363.12,5284.88,INR,0,3.96,20kg,True
OBS000264,2026-01-21T00:00:00,goibibo,Akasa,CCU,DEL,2026-01-23,2026-01-21,Economy,NonRefundable,7893.08,947.17,392.1,9232.35,INR,0,3.91,15kg,True
OBS000265,2025-11-04T00:00:00,goibibo,IndiGo,CCU,DEL,2026-01-13,2025-11-04,Economy,Refundable,5689.16,682.7,212.46,6584.32,INR,0,1.4,15kg,True
OBS000266,2025-10-29T00:00:00,airline_site,Akasa,CCU,DEL,2026-01-07,2025-10-29,PremiumEconomy,Refundable,6772.07,812.65,250.15,7834.87,INR,0,4.49,15kg,False
OBS000267,2026-01-24T00:00:00,airline_site,IndiGo,CCU,DEL,2026-01-26,2026-01-24,PremiumEconomy,Refundable,8687.69,1042.52,352.22,10082.43,INR,0,4.25,20kg,False
OBS000268,2026-01-15T00:00:00,goibibo,AirIndia,CCU,DEL,2026-01-16,2026-01-15,PremiumEconomy,Refundable,8446.32,1013.56,245.68,9705.56,INR,0,2.11,20kg,True
OBS000269,2025-12-13T00:00:00,goibibo,Akasa,CCU,DEL,2026-01-02,2025-12-13,PremiumEconomy,Refundable,6229.2,747.5,223.78,7200.48,INR,0,2.12,15kg,False
OBS000270,2025-11-28T00:00:00,mmt,Akasa,CCU,DEL,2026-01-07,2025-11-28,Economy,NonRefundable,6249.46,749.93,371.16,7370.55,INR,0,2.78,20kg,True
OBS000271,2025-12-30T00:00:00,mmt,IndiGo,CCU,DEL,2026-01-19,2025-12-30,PremiumEconomy,Refundable,6335.98,760.32,156.52,7252.82,INR,1,2.95,25kg,True
OBS000272,2026-01-05T00:00:00,mmt,Vistara,CCU,DEL,2026-01-06,2026-01-05,Economy,Refundable,8232.07,987.85,211.96,9431.88,INR,1,2.37,15kg,True
OBS000273,2025-12-19T00:00:00,airline_site,Vistara,CCU,DEL,2026-01-08,2025-12-19,Economy,Refundable,6162.39,739.49,239.7,7141.58,INR,1,2.99,15kg,False
OBS000274,2026-01-01T00:00:00,mmt,IndiGo,CCU,DEL,2026-01-02,2026-01-01,PremiumEconomy,Refundable,8714.65,1045.76,164.04,9924.45,INR,0,4.23,15kg,True
OBS000275,2025-12-02T00:00:00,airline_site,IndiGo,CCU,DEL,2026-01-11,2025-12-02,Economy,Refundable,6929.22,831.51,367.05,8127.78,INR,0,3.99,20kg,True
OBS000276,2025-12-03T00:00:00,goibibo,Akasa,CCU,DEL,2026-01-12,2025-12-03,Economy,NonRefundable,7358.94,883.07,385.48,8627.49,INR,0,2.26,15kg,False
OBS000277,2025-12-17T00:00:00,cleartrip,AirIndia,CCU,DEL,2026-01-26,2025-12-17,Economy,NonRefundable,7247.57,869.71,193.55,8310.83,INR,0,3.62,20kg,True
OBS000278,2025-11-27T00:00:00,goibibo,Akasa,CCU,DEL,2026-01-06,2025-11-27,Economy,Refundable,6331.41,759.77,150.45,7241.63,INR,0,4.24,25kg,True
OBS000279,2026-01-01T00:00:00,airline_site,AirIndia,CCU,DEL,2026-01-21,2026-01-01,PremiumEconomy,NonRefundable,7000.38,840.05,232.79,8073.22,INR,0,3.3,15kg,True
OBS000280,2026-01-14T00:00:00,mmt,IndiGo,CCU,DEL,2026-01-15,2026-01-14,PremiumEconomy,NonRefundable,8230.45,987.65,216.3,9434.4,INR,0,3.58,15kg,False
OBS000281,2025-12-06T00:00:00,goibibo,Vistara,CCU,DEL,2026-01-15,2025-12-06,PremiumEconomy,Refundable,6240.79,748.89,253.5,7243.18,INR,1,3.8,25kg,True
OBS000282,2025-12-27T00:00:00,airline_site,Vistara,CCU,DEL,2026-01-06,2025-12-27,Economy,NonRefundable,7068.17,848.18,168.43,8084.78,INR,0,4.34,15kg,True
OBS000283,2025-12-27T00:00:00,airline_site,Vistara,CCU,DEL,2026-01-06,2025-12-27,PremiumEconomy,Refundable,7022.82,842.74,385.46,8251.02,INR,1,4.31,15kg,False
OBS000284,2026-01-05T00:00:00,mmt,AirIndia,CCU,DEL,2026-01-06,2026-01-05,PremiumEconomy,NonRefundable,7995.05,959.41,175.31,9129.77,INR,0,2.18,15kg,True
